id_municipio;Entidad;vozfijat212;vozfijat213;vozfijat214;vozfijat215;vozfijat216;vozfijat217;vozfijat218;vozfijat219;vozfijat220;vozfijat221;vozfijat222;vozfijat223;vozfijat224;vozfijat225;vozfijat226;vozfijat227;vozfijat228;vozfijat229;vozfijat230;vozfijat231;vozfijat232;vozfijat233;vozfijat234;vozfijat235
15632;Saboyá;.0048833992;.0047221747;.0045617833;.0044030496;.0042468435;.0040938836;.0039447872;.0038000699;.00366009;.0035251426;.0033952978;.0032704382;.003150342;.0030346634;.0029229587;.0028147111;.0027094532;.0026067356;.0025061951;.0024075201;.0023103114;.0022140951;.0021183849;.0020228473
15646;Samacá;.013148364;.012770671;.012393379;.012017233;.01164313;.011271967;.010904633;.010542031;.010185157;.0098349936;.0094924578;.0091583515;.0088332724;.0085175605;.008211229;.0079140626;.0076258183;.0073459088;.0070734103;.006807135;.0065456349;.0062872963;.0060303397;.0057727871
15667;San Luis de Gaceno;.0068520489;.006663342;.0064745955;.0062856437;.0060962145;.0059060738;.0057151639;.005523629;.0053318408;.005140298;.0049492898;.0047590313;.0045699207;.0043823128;.0041964063;.0040123817;.0038304063;.0036503912;.0034721179;.003295362;.0031198896;.0029453239;.0027712667;.0025974191
15676;San Miguel de Sema;.0042564212;.0041758427;.0040952;.0040144138;.0039333082;.003851658;.0037691069;.0036853547;.0036000728;.0035128209;.0034229639;.0033297273;.003232392;.0031302148;.0030224908;.0029086187;.002788306;.002661366;.0025277939;.0023878475;.0022421309;.0020916837;.0019380715;.0017834826
15693;Santa Rosa de Viterbo;.018123142;.017637348;.01715138;.016665149;.016178627;.0156921;.015206294;.014722152;.014240866;.013763569;.013291355;.012825205;.012366185;.011915415;.01147393;.011042503;.010621582;.010211387;.0098116947;.0094217313;.0090400456;.0086644255;.0082919095;.0079189194
15720;Sativanorte;.0089404909;.0085960086;.0082518021;.0079081515;.0075653265;.0072238226;.0068843332;.006547716;.0062149586;.0058874027;.0055656596;.0052500977;.0049407952;.00463749;.0043395115;.0040457142;.0037549397;.0034659419;.0031775802;.0028887424;.0025985369;.0023064874;.0020127227;.0017184481
15753;Soatá;.071829326;.070447534;.069064602;.067678824;.06628795;.064889863;.063483462;.0620685;.060646348;.059219617;.057790104;.056358896;.054926995;.053495761;.05206681;.050642546;.049226016;.047819484;.046423994;.04503965;.043665495;.04229923;.040936939;.039573099
15757;Socha;.014378778;.01391804;.013457583;.012997675;.012538613;.012080773;.011624558;.011170358;.010718842;.010270735;.0098267654;.0093876934;.0089544309;.0085277986;.0081081046;.0076953373;.0072893412;.0068895579;.006495114;.0061049871;.0057180007;.0053330711;.004949193;.0045656888
15759;Sogamoso;.11276753;.11431269;.11585446;.11738691;.11890316;.12039626;.12186079;.12329286;.12469019;.12605496;.12739398;.12871723;.13003635;.13136329;.13270883;.13408267;.13549305;.13694541;.13844238;.13998248;.14155981;.1431644;.14478436;.14640987
15806;Tibasosa;.017607938;.017101185;.01659479;.016089533;.015586492;.01508693;.014592401;.014104404;.013624493;.013154012;.012693941;.012244888;.011807374;.011381862;.010968753;.010568191;.01018026;.0098048225;.0094413068;.0090885358;.0087445881;.0084068775;.0080722664;.0077372249
15808;Tinjacá;.034673776;.032346908;.030018866;.027688537;.025356518;.023026567;.020707037;.018412545;.0161654;.013997028;.011928962;.0099741891;.0081384517;.0064214589;.0048180427;.0033192257;.001913226;.00058639195;-.00067591749;-.0018885047;-.0030655439;-.004219824;-.005362012;-.0064999317
15816;Togüí;.0069588134;.0067768255;.0065946938;.0064121261;.0062286793;.0060438784;.0058573382;.0056685098;.0054768045;.0052817152;.0050826953;.0048791561;.0046707266;.0044575087;.0042398381;.0040180427;.0037925846;.0035640758;.0033332976;.0031009666;.0028678824;.002634567;.0024012842;.0021680619
15861;Ventaquemada;.0037819743;.0036752601;.0035685692;.0034619286;.0033554321;.0032492224;.0031435527;.0030386064;.002934437;.0028309494;.002727963;.0026252337;.0025225948;.0024198985;.0023170782;.002214168;.0021113667;.002008857;.0019067874;.0018051745;.0017039246;.0016029356;.0015021187;.0014013795
15897;Zetaquira;.0062345909;.0061178524;.0060007991;.0058827489;.0057627335;.0056397147;.0055126701;.005380684;.0052430402;.0050990451;.0049479902;.00478925;.0046223896;.0044471337;.0042632101;.0040703304;.0038684541;.0036576425;.0034381915;.0032107707;.0029762862;.0027360311;.0024918388;.0022463852
17001;Manizales;.2315542;.22977418;.22799365;.22621658;.22444928;.22269754;.22096778;.21926631;.21760169;.21598341;.21441941;.21291357;.21146867;.21008554;.20876236;.20749204;.20626758;.20508198;.20392776;.202797;.20168298;.20057915;.19948083;.19838472
17013;Aguadas;.025629992;.024981985;.024334362;.023687506;.023041971;.022398751;.021759165;.021125074;.020498527;.019881237;.019274417;.018678486;.018093253;.017518034;.016951762;.016393228;.015841376;.015295141;.014753531;.01421558;.013680295;.01314677;.012614201;.012082011
17042;Anserma;.077604704;.075832583;.074059278;.072282799;.07050126;.068714008;.066921875;.065126963;.063332699;.061542965;.059761699;.057992533;.056238834;.054503579;.052789215;.051097695;.049430504;.047788389;.046171129;.044577446;.043004818;.041448925;.039903425;.038361534
17050;Aranzazu;.026027521;.025315434;.024603438;.02389189;.023181383;.022472525;.021765914;.021061957;.020361204;.019664114;.018970944;.018281678;.017596386;.01691521;.016238313;.015565864;.014897862;.01423388;.013573171;.012914939;.012258506;.01160318;.010948416;.010293907
17088;Belalcázar;.01179798;.011135081;.010472327;.00981005;.0091489106;.0084903305;.0078367507;.0071918345;.00656049;.0059472369;.0053556371;.0047881142;.0042460971;.003729979;.0032390563;.0027717394;.0023258047;.0018984;.0014862681;.0010860157;.00069443282;.00030851082;-.000074369556;-.00045619532
17174;Chinchiná;.10932007;.10910998;.10890011;.10869153;.10848608;.10828633;.10809619;.1079205;.10776503;.10763592;.10753969;.10748236;.10746956;.1075059;.10759413;.10773575;.10793152;.10818032;.1084784;.10881921;.10919295;.10958827;.10999493;.11040562
17272;Filadelfia;.017889915;.017469466;.017049529;.016630553;.016212968;.01579731;.015384362;.014974779;.014569337;.014168489;.013772263;.013380324;.012992249;.012607465;.012225409;.011845569;.011467524;.011090746;.010714697;.010339086;.009963667;.0095883245;.0092131011;.008837983
17380;La Dorada;.063325591;.063920312;.064504482;.065058775;.065557249;.065969929;.066266455;.066424467;.066429742;.066277489;.065971226;.065519728;.064935282;.064233139;.063429974;.062543228;.061590865;.060589913;.059555393;.058499902;.057432815;.05636036;.055286106;.054211512
17388;La Merced;.015079042;.014675988;.0142723;.013867009;.013458895;.013046998;.012630811;.012209928;.011784008;.011352859;.010916635;.010476029;.010032134;.0095865354;.0091407048;.0086959694;.0082533639;.0078134695;.0073763714;.0069418354;.0065092575;.0060780724;.0056476924;.0052176765
17433;Manzanares;.013975368;.013579243;.013183196;.012787198;.012391192;.011995201;.011599374;.011204116;.010810087;.010418035;.010028546;.0096419835;.0092586624;.0088786688;.0085019553;.0081283394;.0077576428;.0073896106;.0070240702;.0066607073;.0062990594;.0059386143;.0055788788;.00521942
17442;Marmato;.012172932;.011743009;.011313676;.010886013;.010461569;.010042202;.0096296975;.0092252642;.0088297082;.0084434729;.0080666644;.0076991478;.0073406347;.0069907648;.0066490495;.0063149426;.0059879129;.0056673004;.0053521786;.0050415462;.0047343192;.0044293823;.0041256384;.0038223315
17444;Marquetalia;.0073105497;.0071005044;.0068904436;.0066802176;.0064696693;.0062587271;.0060473653;.0058355695;.0056233848;.0054109637;.0051984056;.0049858056;.0047733886;.0045614298;.0043501407;.0041397563;.0039304602;.0037223909;.0035156044;.0033099968;.0031053496;.002901416;.0026978832;.0024944986
17446;Marulanda;.011289378;.010902526;.010515546;.010128066;.0097397054;.0093503278;.0089602871;.0085708611;.008183769;.007800139;.0074207513;.0070460951;.0066766092;.0063127312;.0059547657;.0056027491;.0052566724;.0049161534;.0045804712;.004248593;.0039193858;.0035918248;.0032652006;.002938957
17486;Neira;.026969869;.026200166;.025430633;.024661697;.023894046;.023128526;.022366107;.021607755;.020854443;.020107051;.019366318;.018632712;.017906602;.01718802;.016476782;.015772516;.015074832;.01438325;.013697014;.013015176;.012336575;.011660033;.010984558;.010309394
17495;Norcasia;.011169054;.010834336;.010499351;.010163589;.0098265298;.0094877575;.009146899;.0088036563;.0084580276;.0081099514;.0077592437;.0074056308;.0070489794;.006689332;.0063269432;.0059622186;.0055958536;.0052284729;.0048606717;.0044929539;.0041256687;.0037588491;.0033924452;.003026257
17513;Pácora;.022832049;.022310019;.021788893;.021269867;.020754041;.020242181;.019734712;.019231973;.018734446;.01824264;.017756654;.017276241;.016801018;.016330533;.015864294;.015401761;.014942596;.014486575;.014033295;.013582234;.013132878;.012684719;.012237205;.011789905
17524;Palestina;.066636436;.064813457;.062990867;.061169263;.059350304;.057536453;.055731345;.053939305;.052165143;.050412767;.048685383;.04698468;.045310967;.043663524;.042040639;.04044053;.038860191;.03729634;.035745308;.034202825;.032665074;.031128688;.029590782;.028052138
17541;Pensilvania;.011294043;.010967304;.01064078;.010314823;.0099898884;.009666644;.0093456767;.0090274839;.0087125273;.008401297;.0080940975;.0077909878;.007491875;.0071966099;.0069049136;.0066163978;.0063306517;.0060472572;.0057658018;.0054859375;.0052072695;.0049293675;.0046518915;.0043745995
17614;Riosucio;.02911976;.028457049;.027793862;.027129391;.026462743;.025793524;.02512203;.024448892;.023775024;.023101304;.022428453;.021756893;.021086926;.020418681;.019752113;.019087058;.018423447;.017761152;.017099995;.016439732;.015780116;.01512084;.014461682;.013802574
17616;Risaralda;.017048534;.016646273;.016243665;.015840031;.015434537;.015026388;.014614931;.014199675;.013780576;.013357871;.012932044;.012503465;.012072615;.011640053;.011206316;.01077201;.010337781;.0099042719;.009471884;.0090408055;.0086108921;.0081818271;.0077532665;.0073247873
17653;Salamina;.049542911;.048627835;.047710352;.046786539;.045852371;.044904925;.043942444;.042964134;.04197013;.040960953;.03993696;.038898543;.037846319;.036781132;.035703812;.034615252;.033516914;.032410569;.031297825;.030180069;.029058551;.027934333;.026808361;.025681745
17662;Samaná;.003562551;.0034636534;.0033648107;.0032660482;.0031674237;.0030690399;.0029710587;.0028736149;.0027768062;.0026806805;.0025852716;.0024906364;.0023969125;.0023042087;.0022125661;.0021219433;.0020322253;.0019432309;.0018547697;.0017666724;.0016788227;.0015911147;.0015034595;.001415816
17665;San José;.0062400317;.0060650371;.0058900132;.0057148477;.0055395365;.0053642127;.0051890071;.0050140736;.0048396168;.0046657515;.0044924486;.0043195626;.0041469401;.0039743627;.0038016567;.0036287978;.0034558554;.0032830175;.0031103699;.0029380042;.0027658804;.0025939341;.0024221006;.0022503403
17777;Supía;.035371087;.035664763;.035957739;.036247611;.036529403;.036794718;.037033606;.037236717;.037395578;.037503142;.037554115;.037545785;.037478846;.03735612;.037181642;.036959976;.036695488;.036391508;.036052376;.035683647;.03529156;.034882858;.034464225;.034041848
17867;Victoria;.02479713;.023980744;.023164747;.022349961;.021537535;.020728756;.019924875;.019126687;.0183347;.017549153;.0167701;.015997414;.015231148;.014471241;.013717419;.012969404;.012226952;.011489532;.010756649;.010027734;.0093023097;.008579487;.0078582782;.0071377628
17873;Villamaría;.1567051;.15616056;.15561585;.155073;.15453568;.15400752;.15349187;.15299129;.15251224;.15206419;.15165862;.15130551;.15101306;.1507875;.15063182;.15054573;.15052718;.15057144;.15067053;.15081452;.15099128;.15118887;.15139776;.15161061
17877;Viterbo;.080887668;.078590289;.076294027;.074000947;.071713641;.069435149;.067168973;.064918876;.062688828;.060483169;.058305852;.056159671;.054046795;.051968519;.049924869;.047914546;.045935243;.043983739;.042055961;.040147353;.038252939;.036367875;.034487486;.032608643
18001;Florencia;.082726248;.083582483;.084431238;.08525987;.086053699;.086797602;.08747831;.088085555;.088612206;.089054503;.089412324;.089688584;.08988975;.090024099;.090100728;.090129308;.090120085;.090082817;.09002699;.089959748;.089886144;.089809045;.089730054;.089650281
18094;Belén de Los Andaquíes;.0077832039;.0075664725;.0073497044;.0071329558;.0069162347;.0066994647;.0064826179;.0062656808;.006048731;.0058318502;.0056150914;.0053983922;.0051818141;.0049654567;.0047492622;.0045330427;.004316661;.0041000564;.0038831609;.0036659224;.0034483308;.0032304958;.003012513;.0027944366
18150;Cartagena del Chairá;.0026096911;.0025148608;.002420058;.0023253332;.0022308317;.0021367702;.0020434135;.0019510308;.001859893;.001770211;.0016820934;.0015955608;.001510541;.0014270314;.0013449616;.0012642423;.0011848132;.0011065796;.001029404;.00095313409;.00087757566;.00080250128;.00072767778;.00065294688
18247;El Doncello;.0069716102;.0067331931;.0064950781;.0062576747;.0060215606;.0057873451;.0055556996;.0053273332;.0051029925;.0048834616;.0046693622;.0044611176;.0042590853;.0040635741;.0038746865;.0036922682;.0035160559;.0033454783;.0031797388;.0030179189;.0028590548;.0027021242;.0025461444;.002390495
18592;Puerto Rico;.0026799317;.0026140884;.0025482133;.0024822264;.0024160196;.0023494607;.0022824139;.0022147987;.0021466322;.0020779565;.0020088237;.0019393204;.0018695714;.0017997265;.0017299469;.0016603918;.0015912051;.0015224461;.0014541316;.0013862415;.0013187231;.0012514957;.0011844367;.0011174415
18753;San Vicente del Caguán;.017177938;.016912119;.016645012;.016374372;.016097352;.015810909;.015512291;.015199279;.014870208;.014523889;.01415943;.013776189;.013373822;.012952397;.012512332;.012054449;.011580124;.01109126;.010590275;.010079864;.009562674;.0090410644;.0085170008;.0079920916
19001;Popayán;.23950218;.23747997;.23545091;.23340231;.23131981;.22918919;.22699434;.22471848;.22234741;.21987237;.21729229;.21461518;.21185918;.20905337;.20623875;.20341279;.20058611;.19775887;.19489101;.19195603;.18894058;.18584579;.18269074;.17951666
19022;Almaguer;.0019278509;.0019780274;.0020284215;.002079376;.0021312686;.0021844183;.0022389947;.0022948645;.0023515285;.0024084095;.0024646977;.0025192869;.0025710016;.0026192691;.0026633216;.0027028408;.0027378707;.0027687042;.0027958308;.0028198576;.0028414624;.002861378;.0028803197;.0028989427
19050;Argelia;.00019046772;.00027641197;.00036257316;.00044925889;.00053681294;.00062556041;.00071575254;.00080746313;.00090053154;.00099471747;.0010894769;.0011839025;.0012769925;.0013681747;.0014566856;.0015421406;.0016244755;.0017038904;.0017807486;.0018555253;.001928756;.0020009645;.0020726146;.0021440631
19075;Balboa;.00175947;.0017893488;.0018197017;.0018510564;.0018838975;.0019185957;.0019553355;.0019940659;.0020344032;.0020759229;.0021180112;.0021597615;.002200241;.0022390236;.0022754529;.0023091279;.0023398995;.0023678225;.0023931093;.0024160601;.0024370453;.0024565351;.0024750838;.0024933142
19100;Bolívar;.0030293774;.0030090611;.0029891755;.0029703542;.0029533037;.0029386473;.0029268896;.0029183298;.002913024;.0029109023;.0029116743;.0029147721;.0029195463;.0029257257;.0029328521;.0029406827;.0029491698;.0029583711;.0029684159;.0029793445;.0029910447;.0030032173;.0030155622;.0030274785
19110;Buenos Aires;.00050805038;.00056022662;.00061249343;.00066499715;.00071792607;.00077145518;.00082571118;.0008806577;.00093605975;.00099160592;.0010468322;.0011010856;.0011537017;.0012044137;.001252852;.0012988738;.0013425477;.0013840823;.0014237756;.0014619848;.0014990974;.0015354845;.001571473;.00160732
19130;Cajibío;.0011557374;.001192897;.0012301352;.0012675844;.0013054055;.0013437466;.0013826998;.0014222426;.0014621785;.0015022281;.0015419687;.0015807915;.0016180923;.0016535613;.001686841;.0017178183;.0017465993;.0017734224;.0017986207;.0018225543;.0018455911;.0018680582;.0018902248;.0019122858
19137;Caldono;.00097593293;.0010636006;.0011514294;.0012396657;.0013285659;.0014183401;.0015090947;.0016006796;.0016926113;.0017842428;.0018746853;.0019627304;.0020472084;.0021275147;.0022028962;.0022730173;.0023379286;.0023979826;.0024537144;.0025058016;.002555025;.0026022156;.0026482015;.0026937756
19142;Caloto;.026422355;.026250076;.026076457;.025898499;.025711279;.025510592;.025293507;.025058035;.024802892;.024526963;.024228927;.023907093;.023559662;.023184694;.022780683;.022346746;.021882469;.02139066;.020877119;.020347353;.019806629;.019259181;.018708218;.018156124
19212;Corinto;.0057070814;.0055515114;.0053961896;.0052415146;.005087961;.0049360651;.004786348;.0046392637;.0044952217;.0043545295;.0042172195;.0040829699;.0039514392;.0038225176;.0036959725;.0035715776;.0034491455;.0033284635;.0032092654;.0030912624;.0029741349;.0028575792;.0027413389;.0026252135
19256;El Tambo;.0014388042;.0014835661;.0015284241;.0015735151;.0016189745;.0016649208;.0017114128;.0017583806;.001805556;.001852509;.0018985638;.0019428092;.0019843979;.0020230168;.0020583088;.0020902283;.0021189647;.0021448825;.00216845;.0021901822;.0022105866;.0022301343;.0022492213;.0022681421
19318;Guapi;.0097518675;.0094833877;.0092152357;.0089479545;.0086821467;.008418384;.008157244;.0078990888;.0076440782;.0073921778;.0071430444;.0068960302;.0066503165;.0064051901;.0061599636;.0059141256;.005667428;.0054197446;.0051711379;.0049218237;.0046719904;.0044218665;.0041715652;.0039211931
19355;Inzá;.0017552054;.0017343162;.0017141238;.0016953765;.0016789461;.0016656262;.0016561595;.0016511191;.0016508276;.0016552758;.0016640587;.0016761859;.0016905235;.0017063302;.0017226576;.00173884;.0017544602;.0017692936;.0017833347;.001796703;.0018095513;.0018220525;.0018343688;.0018466195
19364;Jambaló;.0014977234;.0015197477;.0015421117;.0015652884;.001589827;.0016162234;.0016449362;.0016761464;.0017096994;.001745154;.0017817225;.0018182081;.0018534076;.0018866514;.0019171722;.0019445715;.0019687931;.001989994;.0020085911;.0020251372;.0020402337;.0020544119;.0020681168;.0020816592
19392;La Sierra;.00034394421;.00044568465;.00054756057;.00064972107;.00075226551;.00085517956;.00095827156;.0010611081;.0011629497;.0012632147;.001361298;.0014565093;.0015480703;.0016357021;.0017189215;.0017975752;.0018717875;.0019419123;.0020084868;.0020721885;.0021337939;.0021940218;.0022534952;.0023127049
19397;La Vega;.00060924655;.00064270571;.00067622482;.0007098873;.00074377755;.00077794411;.00081233541;.00084677699;.00088094891;.00091447413;.00094689557;.00097765389;.0010062172;.0010323615;.0010558221;.0010765485;.0010946599;.0011104029;.0011240974;.0011361117;.0011468381;.0011566702;.0011659812;.0011751163
19418;López;.00022621568;.00027223947;.00031871599;.00036633358;.00041598687;.00046837254;.00052395847;.00058295071;.00064525905;.0007104596;.00077772548;.0008457856;.00091337576;.00098008756;.0010453718;.0011089252;.0011706486;.0012306055;.0012889825;.0013460498;.0014021241;.0014575307;.0015125676;.0015674696
19450;Mercaderes;.0061491169;.005995973;.0058432701;.0056914585;.0055408874;.0053917537;.0052441629;.0050980104;.0049530035;.0048088194;.0046648816;.0045202775;.0043740864;.0042257803;.004074485;.003919587;.0037607257;.0035977128;.0034305637;.0032595268;.0030850493;.0029078149;.00272878;.0025491822
19455;Miranda;.020801796;.020332269;.01986045;.019383937;.018900858;.018410059;.017911144;.01740431;.01689033;.016370505;.015846301;.0153191;.01479024;.014261119;.013732707;.013205621;.012680277;.012156885;.011635496;.011115942;.010597884;.010080921;.0095646;.0090485429
19473;Morales;.001378289;.0014244464;.0014708474;.0015178749;.0015659222;.0016153376;.0016663686;.0017190557;.0017731999;.0018284486;.0018841883;.0019395078;.0019935244;.0020458042;.0020958201;.002143326;.0021883203;.0022309669;.0022715649;.0023104935;.0023481615;.002385004;.0024214322;.0024577139
19513;Padilla;.010088895;.0098389518;.009589267;.0093400516;.0090912422;.0088425884;.0085937353;.0083443876;.008094389;.0078437375;.0075924201;.0073403511;.0070875273;.006833957;.006579746;.0063251806;.0060707373;.0058169249;.0055641322;.0053125508;.0050620991;.0048125009;.0045634494;.004314607
19517;Paéz;.00043166583;.00056820287;.00070524222;.00084355439;.00098410901;.0011278044;.0012755054;.0014277711;.0015847428;.0017460122;.0019105223;.0020764652;.0022420546;.0024062919;.002567987;.0027264829;.0028815516;.0030332692;.0031819502;.0033280104;.0034718344;.0036136608;.0037534519;.0038925339
19532;Patía;.023156628;.023473486;.023790317;.024106769;.02442221;.024735266;.0250443;.025347224;.025641231;.025923314;.026190465;.026439741;.026669199;.026878102;.027066527;.027235908;.027388686;.027527457;.027655007;.027774176;.027887512;.027997164;.028103914;.028209511
19548;Piendamó;.015069968;.015420703;.015771223;.016121197;.016469821;.01681572;.017157003;.017490597;.017811887;.018116659;.018401893;.018665135;.018904017;.019116694;.019301951;.019459724;.019591641;.019700676;.019791191;.019867981;.019935446;.01999741;.020056805;.020115284
19573;Puerto Tejada;.030052833;.031442534;.032827009;.034195125;.03553034;.036814395;.038030177;.03916325;.04020305;.04114373;.04198429;.042728964;.043386932;.043970946;.044495054;.044972986;.045417938;.045841448;.046251833;.046655115;.047053874;.047450736;.047846776;.048241939
19585;Puracé;.0023204091;.002327516;.0023347742;.0023424409;.0023508323;.0023601954;.002370703;.0023823648;.0023949388;.0024079646;.0024206727;.002431978;.0024407972;.0024464109;.0024480079;.0024450901;.0024374304;.0024249936;.0024079389;.0023866298;.0023616431;.0023337828;.0023040951;.0022738047
19622;Rosas;.0019319881;.00184583;.0017605672;.0016779449;.0016004661;.0015302983;.001469321;.0014186947;.001378898;.0013500431;.0013316636;.001322732;.0013219061;.0013280509;.0013397213;.0013556721;.0013748502;.0013963819;.0014195602;.0014438289;.0014687674;.0014940732;.0015195454;.0015450674
19693;San Sebastián;.00055797352;.00063673931;.00071671989;.00079909904;.00088497886;.00097523583;.0010704667;.0011708862;.0012762212;.0013857839;.0014984049;.0016123642;.0017259049;.0018379234;.0019471329;.0020527509;.0021544271;.0022521743;.0023462994;.0024373401;.0025259575;.0026128751;.0026988201;.0027844221
19698;Santander de Quilichao;.054961793;.054958213;.054953583;.054946303;.054934632;.054916896;.05489184;.054858357;.054816198;.054766562;.054710966;.05465173;.054592114;.054536022;.054487199;.054448888;.054424062;.054415017;.054423179;.054448616;.054489158;.054540724;.054598466;.054658372
19743;Silvia;.0064887265;.0063632238;.0062381113;.0061139511;.0059913495;.0058709369;.0057533984;.0056392509;.0055287383;.0054218979;.0053183916;.0052174535;.0051181847;.0050200201;.0049221469;.0048239683;.0047251228;.0046254443;.0045249048;.0044235564;.0043215347;.0042190598;.0041163429;.0040135533
19785;Sucre;.00011161272;.0002265433;.00034182597;.00045788218;.00057513051;.00069391431;.0008144282;.00093657384;.0010598842;.001183799;.0013075174;.0014299202;.0015498449;.001666712;.0017797473;.0018886112;.0019933286;.0020942194;.0021918351;.0022868244;.0023798721;.0024716414;.002562715;.0026535378
19807;Timbío;.0074410024;.007254845;.0070690019;.006883801;.006699441;.0065160166;.0063333563;.006150919;.0059678019;.0057829376;.0055950833;.005402891;.0052051782;.0050010937;.0047897883;.0045707859;.0043439977;.004109683;.0038683801;.0036207924;.0033678028;.0031105303;.0028504459;.0025894719
19821;Toribío;.0007129329;.00070607115;.00069927127;.00069263775;.00068632088;.00068045384;.00067515537;.00067046733;.00066635676;.00066276133;.00065952621;.00065638358;.00065304001;.00064926286;.00064477441;.00063935993;.00063289009;.00062530232;.00061660324;.00060687249;.00059626653;.00058498181;.00057326024;.00056139543
19824;Totoró;.00096554554;.0010392604;.001113116;.0011873126;.0012620616;.0013375041;.0014136303;.0014901664;.0015665244;.0016420683;.001716062;.0017876198;.0018558434;.0019202699;.001980267;.0020355131;.0020859845;.0021318856;.002173611;.0022117121;.0022468648;.0022798413;.0023114819;.0023426693
19845;Villa Rica;.013338001;.012673768;.012010542;.011350246;.010695552;.010050068;.0094183674;.0088044833;.0082114246;.0076413448;.007095356;.0065736799;.0060758572;.0056009521;.0051477305;.004714835;.0043003676;.0039019219;.0035166088;.0031414493;.0027735704;.0024103578;.0020496417;.0016898436
20001;Valledupar;.10236116;.10304807;.10373359;.10441526;.10509057;.10575711;.10641425;.10706272;.10770521;.1083466;.10899396;.10965648;.1103434;.11106325;.1118233;.11262801;.11347954;.114377;.11531738;.11629461;.11729972;.11832306;.1193558;.12039167
20011;Aguachica;.057011273;.057050604;.057087041;.057115261;.057128284;.057118602;.057079174;.057003863;.056887254;.056725796;.056518503;.056266621;.055973098;.05564288;.055282135;.054897822;.054497059;.054085501;.053667586;.053246535;.052824404;.052402083;.051979784;.051557373
20013;Agustín Codazzi;.035661593;.035156615;.034649421;.034136094;.033612557;.033075187;.032520831;.031948425;.03135848;.03075291;.030134967;.029508255;.028876487;.02824383;.027614908;.026993934;.026384354;.02578775;.02520428;.024632961;.024071686;.023517508;.022967508;.022419091
20032;Astrea;.003015137;.0029292977;.0028434489;.0027575241;.0026714862;.002585344;.0024991408;.0024128428;.0023263907;.0022397528;.0021529123;.0020658551;.001978721;.0018917255;.0018050839;.0017190001;.001633686;.0015492857;.0014658307;.001383162;.0013009817;.0012190345;.0011371577;.0010552994
20045;Becerril;.012887636;.012557742;.012227878;.01189813;.011568723;.011240088;.010912714;.010586849;.010262485;.0099394275;.0096171824;.0092953024;.0089733619;.00865098;.0083277971;.0080036335;.0076785595;.0073527335;.0070263278;.0066995067;.0063723051;.0060447953;.0057171043;.0053893444
20060;Bosconia;.030421806;.030457033;.030491298;.030522475;.030547207;.030561203;.030559685;.030538185;.03049372;.030425057;.030333243;.03022063;.030090054;.029945066;.029789191;.029625125;.029455341;.029281391;.029104676;.028926911;.028749814;.028574236;.028400077;.02822645
20175;Chimichagua;.0047889268;.0046484768;.0045079538;.0043672812;.004226468;.0040855734;.0039446992;.0038039114;.0036632936;.0035229512;.0033828991;.0032431092;.0031035985;.0029643958;.0028255689;.0026872107;.0025495065;.0024125557;.002276317;.0021406729;.0020054765;.0018705957;.0017358961;.0016012646
20178;Chiriguaná;.009347897;.0092139412;.0090798493;.0089452649;.0088096522;.0086723054;.0085325446;.0083897542;.0082434304;.0080931904;.0079386951;.0077796332;.0076159933;.0074479599;.0072758398;.007100123;.0069213798;.00674013;.0065568723;.0063720816;.0061861421;.0059994096;.0058122119;.0056248805
20228;Curumaní;.010679526;.010361151;.010043201;.0097262505;.0094109951;.0090981983;.0087885531;.0084824739;.0081801787;.0078817457;.0075868927;.0072950963;.0070059244;.0067190016;.0064340788;.0061509926;.005869681;.0055900072;.0053117657;.0050346903;.0047584511;.0044827112;.0042072027;.0039317789
20238;El Copey;.0034195443;.0032878707;.0031564524;.0030256642;.0028960083;.0027679785;.0026421391;.0025188457;.0023982993;.0022805962;.0021656842;.0020534347;.0019436654;.0018362089;.0017308858;.0016274768;.0015257626;.0014254947;.0013264332;.0012283626;.0011310815;.0010343468;.00093793316;.0008416464
20250;El Paso;.0068997769;.0067035402;.0065073874;.0063114888;.0061159907;.0059211021;.0057271253;.0055343476;.0053430703;.0051535578;.0049658739;.0047800494;.0045961654;.0044143535;.0042347698;.0040575643;.0038827988;.0037103882;.0035401259;.0033716499;.0032045196;.0030382895;.0028725555;.0027070025
20383;La Gloria;.0053625382;.0052146208;.0050667562;.0049191047;.004771946;.0046256883;.0044808732;.0043381848;.0041985004;.0040627033;.0039313966;.0038048052;.0036829577;.00356568;.0034526282;.0033433707;.0032375141;.0031345836;.0030339982;.0029351397;.0028374239;.0027403682;.002643609;.002546971
20400;La Jagua de Ibirico;.035772957;.034719244;.033666186;.032614801;.031566013;.030520936;.029481065;.028447213;.02741955;.026397826;.025381185;.024368469;.023358341;.022349406;.021340311;.020329827;.019317271;.018302407;.017285705;.01626814;.015250471;.014233217;.013216453;.01219997
20517;Pailitas;.0072900481;.007036862;.0067840489;.0065321368;.0062816967;.0060333135;.0057875463;.0055449726;.0053062942;.005072156;.0048429226;.004618783;.0043998547;.0041860617;.0039770859;.0037724995;.003571816;.0033744359;.0031797681;.0029872053;.0027961351;.0026059849;.0024163036;.0022268053
