id_municipio;Entidad;tv212;tv213;tv214;tv215;tv216;tv217;tv218;tv219;tv220;tv221;tv222;tv223;tv224;tv225;tv226;tv227;tv228;tv229;tv230;tv231;tv232;tv233;tv234;tv235
17662;Samaná;.0053975342199786;.0053970102892642;.0064835484810249;.0067934782608696;.0066764354821493;.0071027964835335;.0065976500722831;.0058985602856145;.0060533157425013;.005626042757925;.0052764306498545;.0053536098071925;.0061678708238375;.0063226081728438;.0066324700132843;.0093856655290102;.0119835952724911;.0136505535842398;.0161316904344117;.016286013416573;.0162076753812003;.0181455130566272;.0181446336664373;.0158564007133442
17665;San José;.0201620873690453;.0197706603400554;.0218838573594358;.0197784810126582;.0205621642996013;.0209499967059754;.020283842075801;.0192231731402238;.018964211635334;.0187051307383258;.0183141737211371;.0192409066947812;.017655390493758;.0155437001910031;.0156718137819774;.0256747860434496;.0233101768017647;.022525192649674;.0223986297308871;.0217448603057459;.0217341192742121;.0227766440655651;.0222390367470474;.0206497435222938
17777;Supía;.0672852279554102;.0720744731481658;.0774544176191698;.0765933232169955;.0747192819677719;.0734187743374542;.0662351631347537;.0560620902720217;.0500592361359234;.0513985357612164;.0547945205479452;.062144567494762;.0702560367527593;.0753570230060778;.0817435649276927;.0815681902638424;.0784204620278404;.0773574774574608;.079477298141525;.0790066054097937;.079449708555485;.0836780087869262;.0813585445738034;.0794139194139194
17867;Victoria;.0221856313372043;.0217756413968842;.0222925314214391;.0233938547486034;.0225197631340976;.0229279990641633;.0225173718005102;.023750734861846;.0251105216622458;.0238770685579196;.0231111111111111;.0250742721330957;.0293153786569743;.0332217973231358;.034633590988076;.0366542482874654;.0362792659776418;.0398912058023572;.0402509623253417;.0413424124513619;.0417124039517014;.0447761194029851;.0430727696649896;.0435745937961595
17873;Villamaría;.1373388950529721;.1366393648841305;.1384503391708744;.1385274193846097;.1402284176543794;.1416937068689731;.1431267937469583;.1439668284203665;.1431615364863708;.1428123122719244;.1414313567148663;.1425146084578086;.1426298764428261;.1465439895853491;.1502284943883179;.1505672411689873;.1466071196288427;.1519022302009252;.1557042598335237;.158495921752364;.1612144264192205;.1638055877844494;.1646191128437467;.1646028390214437
17877;Viterbo;.063383637807784;.0578834380217858;.058261700095511;.0612700183252331;.0590123407563947;.0597038751646247;.0574407317901296;.0507756276987046;.0381699241802869;.0326726726726727;.0363833069541001;.0430668056780816;.0478282676296519;.0585377604689445;.0583331659401804;.061344267567133;.0472972972972973;.0493320457106068;.0611916264090177;.0661350088609634;.0734891216760677;.0832661615347413;.0836155458796968;.0892079367639942
18001;Florencia;.0968184228005923;.0965434824808308;.0968447114949123;.0970350242271946;.0981264644010282;.0986659834722561;.0999065767034922;.0989925355506212;.0996278506464111;.0990283874743927;.0969482596863764;.0964934673133601;.0958557340877026;.0959136903307061;.0977633358861126;.0979094334889714;.0996663691282882;.1027217209211631;.1044632694437058;.1055926029700196;.1058697650671067;.1080059898372798;.1073245090458399;.1035907720958935
18094;Belén de Los Andaquíes;.0067586842509491;.0082423604717436;.0090222270885799;.0089254462723136;.0093525337062693;.0096040511633998;.0095061593807915;.0108894503005488;.0118317456174692;.0120764552562989;.0120602143074053;.0119573693787367;.0115957078573901;.011926367643246;.0121698601760746;.0161193000603396;.018249903154995;.0232118294360385;.0282464048078987;.0274371945468576;.0279169342753158;.0286520697913103;.0277623542476402;.0260216705059295
18150;Cartagena del Chairá;.0049333374964873;.0059105331923101;.0058577405857741;.0062067687747036;.0065213211827585;.0067415386029693;.0067769187914495;.0063862786242131;.0058770069675856;.005975193892024;.006523569023569;.0067682908568177;.0068615240041467;.0088857189557051;.0116345335454983;.0143034092249617;.016834002923182;.0181453678095322;.0200298844710084;.0191117952888553;.0203414351851852;.0227148251707936;.0240652461087818;.0265213286413183
18247;El Doncello;.0334102298942009;.0356615559341283;.0360941171129246;.0343935750260901;.0346008208058409;.0350797679477883;.0365547074943945;.037439449499751;.037238134021085;.0339167005833673;.0341694915254237;.0361385914983963;.0354877305460866;.0395306859205776;.0422163588390501;.0443582923860614;.0444714787780481;.0471560459356001;.0463629816348578;.0479146983398569;.0451949453613347;.0448150312401672;.0450195444129937;.0424843939461984
18592;Puerto Rico;.0036263088708581;.0048616982727383;.0051296751708634;.0051560379918589;.0052729902374352;.0054198909999699;.0052656917614491;.0052319812370328;.005679171862558;.0061858146657858;.0072319164578613;.0085764836417069;.0101881817092173;.0116776956014013;.0132846627969601;.0148593296857715;.0153864539452063;.0159725332139125;.0167069423312151;.0161583638911248;.0169233977892322;.0198910162880029;.0204148439127459;.0205216667162359
18753;San Vicente del Caguán;.022347836502239;.0241848014215494;.027184421412135;.0283427351730447;.0307486833917649;.0336465824620777;.0351798095868365;.0348576048872518;.0361316479847365;.0322303012316367;.033445606570939;.040356502044298;.0396491895928198;.0412075097661944;.041953881205648;.0423035802005375;.0428774339704058;.0433316388266376;.0429549528999583;.0417157537649213;.0424640451065664;.0447392671482938;.0442070982088141;.0426475510431775
19001;Popayán;.137296316699101;.1406245108636605;.1474256913622554;.1492396657242702;.1542292015776726;.1588206732647242;.1598439480701141;.1627999956384096;.1644895809060799;.1619269399948251;.1634955210972883;.1759998558766304;.177061744949554;.1786640458828467;.182320511191713;.1840752140658587;.186218783821702;.1878056628628622;.1894354597649663;.1871780437807352;.1901393521397479;.1921719353303126;.1922714188185779;.1921422224719654
19022;Almaguer;.0002844613014105;.0002368770134546;.0002840438374322;.0002838355645962;.0002363758849322;.0004252001984268;.0005665655504538;.0004718316504671;.000377247273799;.0005184155336145;.0005652179032771;.0006590406251471;.0005175557254602;.0005172940816854;.0006110386481945;.0006107300573147;.0012209438835407;.0023469770935036;.0035658987472435;.0029077947659694;.002766154459252;.0027652145384669;.0028111273792094;.0025759917568264
19050;Argelia;.0014591533070942;.0016090721017547;.0014907402098504;.0013729453491476;.0014457464617258;.0014422894447186;.0016281711472927;.0016242964529898;.0017336574519004;.0018801233360908;.0018383387420511;.0037057832678271;.0074681901774629;.0104673036449312;.01501258790632;.014123665480427;.0180861589103921;.0189309371367419;.0178573072285275;.0156129458873664;.0132335016541877;.0197530864197531;.0184335161475776;.0174473665039703
19075;Balboa;.0021583812140894;.0055842524082089;.0060902188299217;.0056804639707635;.0057877367372625;.0064484225101375;.0054482465923784;.0055159371183169;.0054260213108953;.0927212085540514;.1085092219133023;.0061745281175505;.0062395803882189;.0071994240460763;.0070678925447326;.0079445047279492;.0098243035477726;.0115423961087842;.012984135851819;.0118054220342242;.0115519309186855;.0139423537297711;.014450231758016;.0136970621900038
19100;Bolívar;.0008789079005933;.0009009719234624;.0009680378660393;.0009225299822244;.0013044113843628;.0015510497684665;.0014379598943998;.0013474365020548;.0013468164625866;.0013686336100516;.0013455780939886;.0012777117751227;.0015683375062313;.0016571307005856;.0017906004666752;.0019910514541387;.0032645212501328;.0035533505413831;.0037078607765288;.0036389614448686;.0045308707418464;.0058016936482612;.005398742896024;.0052190204300116
19110;Buenos Aires;.0031010029296317;.0023393712939647;.0026196848292758;.0024467194642972;.0023712058703367;.0025834436346819;.0026032365849981;.0028124506241112;.0027681660899654;.002849538124315;.0028366583541147;.0029169899146625;.0030885884378692;.0035352526168555;.003732970235682;.0047816287994152;.0053358800033349;.0061567248638126;.0075409909943743;.0073276506654703;.0070566166947046;.0086258003319896;.0088530830861848;.0091371154919646
19130;Cajibío;.0027539758822607;.0036460104754779;.0047786156947659;.0051477959305318;.0062455642299503;.0081481781267285;.0081312305217315;.0095921328389489;.009813911084893;.0115600749264116;.0118303690647866;.0127658440381643;.0126849894291755;.0143823802573968;.0139012087431983;.0144525470302262;.0128153573335619;.0136584338855481;.0133425260185824;.0118744921229914;.0119836467702371;.0143646264544184;.0129307254632315;.0121005516810659
19137;Caldono;.0012027014524933;.0013850841823386;.0014438880525944;.0014718057216447;.0013465746507322;.0013440039098296;.0010975442447524;.0015823266287314;.0014577370151316;.001788285216337;.0018452835610948;.0021435903629008;.0022296879943354;.0024657946173508;.0024008523025674;.0041332215167126;.0042147111353565;.0054593457734819;.006044050109046;.0054675660416605;.0053385136688194;.0068972662551989;.006293256908179;.0066057210262459
19142;Caloto;.0381326949384405;.0435278030993619;.0508542141230068;.0561247723132969;.0626360029013952;.0719260838663824;.0745002770319226;.0736638836826262;.0632956303308119;.0396606995943147;.0348205804375257;.0501643804557306;.0519502591847718;.0547534114716041;.0520641747545344;.0507918552036199;.0457365765409241;.0466193880145792;.0465976644685748;.0496245695252075;.0503985890652557;.0569832717425033;.0565699863228099;.0556495263870095
19212;Corinto;.0182460127429893;.0197750627073388;.0223593466424682;.0229012544226439;.0224439902208328;.0241949660407511;.0225576486518778;.019691916785771;.0226396573970727;.0300203608125385;.0281980472222878;.0177899096385542;.0142598036149853;.0141815235008104;.0176762969866418;.0178969531830567;.0156796172691848;.0163069396797071;.0148753613409295;.0121074999235638;.0100893102081873;.0103929255173671;.0103917350864968;.0096052194399976
19256;El Tambo;.0057332752927686;.0084015784783808;.0109381127515925;.0141056867520915;.0164218033298592;.0202987725585968;.0185706513988729;.0189352360043908;.0200589534963431;.0222978597848193;.0227010692456317;.0242609153077328;.0252931684266409;.0263868317944516;.02699596425029;.0264295003565885;.023433242506812;.0216981527248356;.0196726800887363;.0174411309548705;.0161745345119428;.0191488473103909;.0166517121215283;.0159097543684057
19318;Guapi;.0036288408058061;.0052526347893863;.0080929161587431;.0102859076298427;.0129832806451068;.015068585715251;.0162393018113067;.0168685267028778;.0215095452821442;.0242575341542712;.0273721245381164;.0294731175560191;.0351033514622193;.0356524807204422;.0388538614592866;.0347350404403128;.035955659159134;.0361356932153392;.0343389336504799;.0294639568754813;.0341665830070609;.0414060670925449;.0382082567273943;.0366509638835989
19355;Inzá;.0049972987574284;.0049125168236878;.0045936158798283;.0045442395081529;.0045944866160607;.0046443736730361;.0040989025518974;.0044466403162055;.0040366581065448;.0034334483266027;.003355896032386;.0037334025906568;.003752193496737;.0037386189670454;.0037251423020416;.0054396518622808;.0054520672421627;.0053055454068909;.0060464564124886;.0064982177218384;.0060980880607923;.0064838452021112;.0061802092843599;.0060964230171073
19364;Jambaló;.0013809044924425;.001075429424944;.0012485693476225;.0010058576415597;.0007653924844346;.0010545742156604;.0007579180573977;.0008702715247157;.0008081041299893;.0007465686556021;.0007999314344485;.0007959067652075;.0006788386202605;.0005629204311971;.0006722030053076;.0006689336083394;.0008874098724348;.0013796148115446;.0013178124313639;.0015844397093373;.001467949763497;.0024346696964778;.0021536639207452;.0020361142367251
19392;La Sierra;.0014952222975025;.0056103604656599;.0086075830935841;.0078636959370904;.0054322375199026;.0054347826086957;.0040311240273741;.0036578503095104;.0030964836144409;.0031917390283971;.002723580099082;.0031006295217514;.0026318881447538;.0028210070995345;.0020695656263964;.0041407867494824;.0059312260220773;.0079114669178243;.0101759592961628;.009802997454991;.0078296346956583;.0082133585083786;.0085976805158608;.0082261724659607
